even,2.10780116514,9.49841932529,9
just,4.84784590459,8.79002115048,9
more,1.9849152123,8.57732645393,9
never,8.92477458506,9.0005726948,9
not,1.89658160158,9.33025380399,9
well,3.69197088161,9.06049730164,9
quite,5.71497609287,8.0191052383,8
so,8.38922902275,8.37790636402,8
there,2.79722963967,7.64462217744,8
too,5.92832425469,7.18725086673,7
ally,3.2882900361,7.25436212671,7
enough,5.19622885173,7.16392504842,7
far,2.55172178464,7.21082569592,7
however,6.14428653741,6.65984466873,7
molly,1.0421443446,6.8642476149,7
much,8.49774298709,5.9989395562,6
out,3.94309653301,6.06249705127,6
particularly,3.74829452328,6.32870414158,6
up,3.91094621416,5.56258462068,6
wonderfully,6.1750615231,5.82533181554,6
actually,8.90511455396,5.5819545007,6
also,6.64669305371,6.1876656521,6
atmosphere,1.12458609084,6.37726484264,6
back,6.6905195273,6.57577040979,7
beautifully,5.61219173102,4.68502767748,5
devastatingly,5.92291375901,3.84005458165,4
easily,7.60285354629,2.51186225786,3
elegantly,7.60468368277,3.48388492794,3
emotionally,6.83889541831,3.02725398355,3
eventually,7.08611685341,3.11178581837,3
ever,1.67548006896,3.30709149848,3
exactly,3.54767584917,1.62147340321,2
formally,2.38398286185,0.599949893415,2
frequently,4.93267116665,0.710933978024,2
heavenly,6.55484006338,1.97000420993,2
homey,0.5256760549,0.707930373881,2
immediately,1.60670323334,1.39250508971,2
intelligently,2.84460164194,1.67055448736,2
interestingly,6.80015177745,0.727399636185,2
know,2.10068063765,1.00566353834,2
lately,8.95299155089,1.79167199713,2
little,7.78287415633,1.07574044373,1
lonely,4.5126863213,1.01514367233,1
most,6.66418319502,1.1689260252,1
nicely,3.20592905541,1.04835371955,1
once,5.9245062916,1.56189997461,1
personally,2.0545002633,1.30609930681,1
rarely,5.2826402693,0.914274739711,1
rather,2.25924834028,2.3662226104,1
really,7.66266915384,2.29532806553,1
remarkably,4.94315145169,0.516657866983,1
simply,2.55607625707,0.950673312569,1
somewhere,4.03031720886,1.81769923791,1
thankfully,2.69731623144,0.681987619512,1
together,6.70451895539,0.772438812873,1
unfortunately,4.2873631807,1.41828255168,1
usually,5.67706641616,2.14547908923,1
very,7.01624818576,0.761952424758,1
yet,7.64176157088,1.1143409382,1
